trans_id;account_id;date;type;operation;amount;balance;k_symbol;bank;account
858430;2926;961009;PRIJEM;VKLAD;10584.0;49620.2;;;
207382;704;961009;VYDAJ;PREVOD NA UCET;2141.0;14747.3;SIPO;IJ;15132719.0
63758;212;961009;PRIJEM;PREVOD Z UCTU;49590.0;94528.5;;IJ;58325630.0
579491;1972;961009;VYDAJ;PREVOD NA UCET;2736.0;22093.6;SIPO;YZ;67027497.0
581745;1979;961009;PRIJEM;PREVOD Z UCTU;3021.0;24069.3;;UV;38265723.0
699338;2393;961009;VYDAJ;PREVOD NA UCET;4292.0;24609.9;SIPO;KL;70831024.0
771081;2632;961009;PRIJEM;VKLAD;14264.0;33460.6;;;
480332;1637;961009;VYDAJ;PREVOD NA UCET;774.0;19217.0;SIPO;KL;47292917.0
1142876;3909;961009;VYDAJ;PREVOD NA UCET;8279.0;27646.8;SIPO;YZ;4480547.0
1142948;3909;961009;VYDAJ;PREVOD NA UCET;713.0;35925.8; ;QR;5039710.0
1132852;3871;961009;VYDAJ;PREVOD NA UCET;1505.0;36781.2; ;AB;64580011.0
846124;2881;961009;VYDAJ;PREVOD NA UCET;4639.0;32260.8;SIPO;YZ;90429490.0
192142;652;961009;PRIJEM;VKLAD;13851.0;61539.5;;;
3393928;11265;961009;VYDAJ;PREVOD NA UCET;2607.0;22428.1; ;WX;80508869.0
1117365;3818;961009;VYDAJ;PREVOD NA UCET;3596.0;50163.1;SIPO;QR;35474443.0
1117293;3818;961009;PRIJEM;VKLAD;17366.0;53759.1;;;
1117509;3818;961009;VYDAJ;PREVOD NA UCET;4065.0;46098.1;POJISTNE;CD;34760767.0
695766;2379;961010;PRIJEM;VKLAD;5072.0;19743.3;;;
771153;2632;961010;VYDAJ;PREVOD NA UCET;2042.0;31418.6;SIPO;EF;40250009.0
1049927;3592;961010;PRIJEM;PREVOD Z UCTU;6007.0;26352.6;DUCHOD;MN;73166322.0
1132780;3871;961010;VYDAJ;PREVOD NA UCET;153.0;36628.2;SIPO;UV;55483001.0
253077;866;961010;VYDAJ;VYBER;4600.0;34741.7;;;
252834;866;961010;VYDAJ;PREVOD NA UCET;38.0;34703.7; ;EF;26753026.0
3393856;11265;961010;VYDAJ;PREVOD NA UCET;506.0;21922.1;SIPO;KL;37816989.0
695617;2378;961011;VYDAJ;VYBER;53600.0;80658.3;;;
695316;2378;961011;PRIJEM;VKLAD;45666.0;134258.3;;;
435978;1481;961011;VYDAJ;VYBER;1260.0;16481.8;;;
726085;2484;961011;VYDAJ;PREVOD NA UCET;1390.0;17645.0; ;ST;72945260.0
561016;1909;961011;VYDAJ;PREVOD NA UCET;43.0;21293.3;SIPO;AB;56638652.0
171858;576;961011;PRIJEM;PREVOD Z UCTU;6207.0;39683.1;DUCHOD;YZ;30300313.0
498507;1699;961011;VYDAJ;PREVOD NA UCET;3463.0;15558.1;SIPO;IJ;62475007.0
621898;2122;961011;VYDAJ;PREVOD NA UCET;7663.0;18850.9;SIPO;UV;7883274.0
3123042;10364;961011;VYDAJ;PREVOD NA UCET;6262.0;47542.3;SIPO;EF;67477196.0
439225;1493;961011;VYDAJ;PREVOD NA UCET;51.0;17929.5; ;GH;85806101.0
233222;793;961011;VYDAJ;PREVOD NA UCET;851.0;28426.7;;YZ;95059883.0
1050060;3592;961011;VYDAJ;VYBER;720.0;25632.6;;;
1548867;5270;961011;VYDAJ;VYBER;3700.0;36003.7;;;0.0
506568;1730;961011;VYDAJ;PREVOD NA UCET;1978.0;49237.2;SIPO;WX;42885518.0
506882;1731;961011;PRIJEM;PREVOD Z UCTU;4758.0;25908.2;DUCHOD;GH;89825009.0
252690;866;961011;PRIJEM;VKLAD;12644.0;47347.7;;;
192214;652;961011;VYDAJ;PREVOD NA UCET;7591.0;53948.5;SIPO;YZ;56959491.0
1122153;3834;961011;VYDAJ;PREVOD NA UCET;375.0;13405.3; ;YZ;63132923.0
101504;346;961011;VYDAJ;PREVOD NA UCET;7875.0;59493.6;SIPO;KL;13685655.0
695982;2379;961012;VYDAJ;PREVOD NA UCET;46.0;19697.3;POJISTNE;OP;77863126.0
695618;2378;961012;VYDAJ;VYBER;21600.0;59058.3;;;
393777;1338;961012;VYDAJ;PREVOD NA UCET;157.0;45592.9;POJISTNE;IJ;85222345.0
2908806;9635;961012;VYDAJ;VYBER;3500.0;8267.5;SIPO;;0.0
359557;1222;961012;PRIJEM;PREVOD Z UCTU;6310.0;38722.2;DUCHOD;KL;77489798.0
439153;1493;961012;VYDAJ;PREVOD NA UCET;2264.0;15665.5;SIPO;EF;95543610.0
682664;2330;961012;VYDAJ;PREVOD NA UCET;1662.0;19103.3;SIPO;QR;64704280.0
689873;2357;961012;PRIJEM;PREVOD Z UCTU;6434.0;26173.3;DUCHOD;OP;34144538.0
725797;2484;961012;PRIJEM;VKLAD;14779.0;32424.0;;;
565700;1926;961012;PRIJEM;VKLAD;4507.0;24086.6;;;
858019;2925;961012;PRIJEM;VKLAD;6446.0;21095.2;;;
858718;2926;961012;VYDAJ;PREVOD NA UCET;699.0;46705.2; ;UV;98638396.0
858502;2926;961012;VYDAJ;PREVOD NA UCET;1348.0;47404.2;SIPO;WX;66115546.0
172112;576;961012;VYDAJ;VYBER;500.0;39183.1;;;
207310;704;961012;PRIJEM;VKLAD;17477.0;32224.3;;;
207687;704;961012;VYDAJ;VYBER;9700.0;22524.3;;;
374779;1276;961012;VYDAJ;PREVOD NA UCET;508.0;36645.9; ;YZ;87970047.0
3123114;10364;961012;VYDAJ;PREVOD NA UCET;609.0;46933.3;UVER;IJ;11477667.0
477684;1628;961012;PRIJEM;PREVOD Z UCTU;4276.0;19063.4;DUCHOD;UV;15916598.0
529890;1806;961012;VYDAJ;PREVOD NA UCET;2552.0;26376.9;SIPO;UV;84037089.0
233078;793;961012;VYDAJ;PREVOD NA UCET;1212.0;27214.7;;CD;41663390.0
1049999;3592;961012;VYDAJ;PREVOD NA UCET;3360.0;22272.6;SIPO;KL;88522523.0
505358;1726;961012;VYDAJ;PREVOD NA UCET;4438.0;19639.2;SIPO;AB;99886172.0
1021310;3487;961012;VYDAJ;PREVOD NA UCET;7951.0;48333.9; ;QR;94053124.0
1021238;3487;961012;VYDAJ;PREVOD NA UCET;324.0;48009.9;SIPO;IJ;68540710.0
3394000;11265;961012;VYDAJ;VYBER;3400.0;18522.1;;;0.0
1117736;3818;961012;VYDAJ;VYBER;1400.0;43224.1;;;
1122009;3834;961012;PRIJEM;VKLAD;13875.0;27280.3;;;
1117437;3818;961012;VYDAJ;PREVOD NA UCET;1474.0;44624.1; ;OP;32659602.0
439081;1493;961013;PRIJEM;PREVOD Z UCTU;5009.0;20674.5;DUCHOD;AB;54522466.0
435808;1481;961013;PRIJEM;PREVOD Z UCTU;3098.0;19579.8;;AB;21098941.0
171930;576;961013;VYDAJ;PREVOD NA UCET;3662.0;35521.1;SIPO;OP;71033382.0
771529;2632;961013;VYDAJ;VYBER;5100.0;26318.6;;;
480260;1637;961013;PRIJEM;PREVOD Z UCTU;5718.0;24935.0;DUCHOD;UV;45134812.0
1142804;3909;961013;PRIJEM;VKLAD;24400.0;52046.8;;;
737376;2519;961013;VYDAJ;PREVOD NA UCET;1599.0;33966.7;SIPO;OP;87381881.0
505286;1726;961013;PRIJEM;VKLAD;13967.0;33606.2;;;
846052;2881;961013;PRIJEM;VKLAD;6959.0;39219.8;;;
1021166;3487;961013;PRIJEM;VKLAD;15914.0;63923.9;;;
1122297;3834;961013;VYDAJ;PREVOD NA UCET;262.0;27018.3; ;YZ;52872371.0
101600;346;961013;VYDAJ;VYBER;3480.0;56013.6;;;
695475;2378;961014;VYDAJ;VYBER;11100.0;47958.3;;;
453183;1539;961014;VYDAJ;VYBER;8000.0;40059.5;;;
119625;401;961014;VYDAJ;PREVOD NA UCET;1769.0;27964.4; ;EF;88922524.0
2908734;9635;961014;PRIJEM;PREVOD Z UCTU;4470.0;12737.5;DUCHOD;CD;37906074.0
726013;2484;961014;VYDAJ;PREVOD NA UCET;599.0;31825.0;POJISTNE;GH;75644820.0
726311;2484;961014;VYDAJ;VYBER;7100.0;24725.0;;;
858091;2925;961014;VYDAJ;PREVOD NA UCET;4297.0;16798.2;SIPO;QR;35286706.0
561160;1909;961014;VYDAJ;PREVOD NA UCET;928.0;19209.3;POJISTNE;KL;81369602.0
561088;1909;961014;VYDAJ;PREVOD NA UCET;1156.0;20137.3; ;KL;63000541.0
497609;1695;961014;PRIJEM;VKLAD;18800.0;40060.4;;;
699266;2393;961014;PRIJEM;VKLAD;10737.0;35346.9;;;
615840;2099;961014;VYDAJ;VYBER;29300.0;94665.6;;;
615584;2099;961014;PRIJEM;VKLAD;32622.0;123965.6;;;
233407;793;961014;VYDAJ;VYBER;900.0;26314.7;;;
1548795;5270;961014;PRIJEM;PREVOD Z UCTU;44749.0;80752.7;;IJ;80269753.0
506954;1731;961014;VYDAJ;PREVOD NA UCET;2631.0;23277.2;SIPO;QR;29816907.0
505794;1726;961014;VYDAJ;VYBER;4300.0;29306.2;;;
452827;1539;961015;VYDAJ;VYBER;6800.0;33259.5;SIPO;;0.0
145178;485;961015;VYDAJ;VYBER;8900.0;50079.1;;;
846354;2881;961015;PRIJEM;VKLAD;2500.0;41719.8;;;
1117607;3818;961015;VYDAJ;VYBER;1800.0;41424.1;;;
192411;652;961016;VYDAJ;VYBER;3600.0;49148.5;;;
192281;652;961016;VYDAJ;VYBER;1200.0;52748.5;;;
1122369;3834;961016;VYDAJ;VYBER;1200.0;25818.3;;;0.0
566057;1926;961017;VYDAJ;VYBER;2600.0;21486.6;;;
1028065;3510;961018;PRIJEM;VKLAD;7100.0;37076.3;;;
375077;1276;961018;PRIJEM;VKLAD;100.0;36745.9;;;
497264;1695;961018;PRIJEM;VKLAD;6625.0;46685.4;;;
699632;2393;961018;VYDAJ;VYBER;1400.0;33946.9;;;
452963;1539;961019;VYBER;VYBER;17493.0;15766.5;;;
612766;2087;961019;VYDAJ;VYBER;27400.0;67771.5;;;
224633;764;961019;VYDAJ;VYBER;4200.0;19361.6;;;
1050166;3592;961019;VYDAJ;VYBER;1500.0;20772.6;;;
1133041;3871;961019;VYDAJ;VYBER;1500.0;35128.2;;;
622174;2122;961019;PRIJEM;VKLAD;13100.0;31950.9;;;
1021508;3487;961019;VYDAJ;VYBER;5900.0;58023.9;;;
1027782;3510;961020;PRIJEM;VKLAD;46318.0;83394.3;;;
110830;374;961020;VYDAJ;VYBER;20400.0;56009.1;;;
439386;1493;961020;VYDAJ;VYBER;4500.0;16174.5;;;
696204;2379;961021;VYDAJ;VYBER;6600.0;13097.3;;;
858309;2925;961021;VYDAJ;VYBER;500.0;16298.2;;;
253207;866;961021;VYDAJ;VYBER;5900.0;41447.7;;;
695317;2378;961022;PRIJEM;VKLAD;33552.0;81510.3;;;
695474;2378;961022;VYDAJ;VYBER;11100.0;70410.3;;;
394050;1338;961022;VYDAJ;VYBER;5200.0;40392.9;;;
172026;576;961022;VYDAJ;VYBER;1760.0;33761.1;;;
581998;1979;961022;VYDAJ;VYBER;600.0;23469.3;;;
1143118;3909;961022;VYDAJ;VYBER KARTOU;1100.0;50946.8;;;0.0
101729;346;961022;VYDAJ;VYBER;7200.0;48813.6;;;
452761;1539;961023;PRIJEM;VKLAD;39120.0;54886.5;;;
561356;1909;961023;VYDAJ;VYBER;1600.0;17609.3;;;
615841;2099;961023;VYDAJ;VYBER;18600.0;76065.6;;;
1101172;3760;961024;VYDAJ;VYBER;40000.0;40069.7;;;
1549151;5270;961024;VYDAJ;VYBER;27900.0;52852.7;;;
452955;1539;961025;VYBER;VYBER;14503.0;40383.5;;;
858946;2926;961025;VYDAJ;VYBER;4600.0;42105.2;;;
1143249;3909;961025;VYDAJ;VYBER;10900.0;40046.8;;;
3394192;11265;961025;VYDAJ;VYBER;100.0;18422.1;;;
452953;1539;961026;VYBER;VYBER;10376.0;30007.5;;;
233310;793;961026;VYDAJ;VYBER;720.0;25594.7;;;
737579;2519;961026;VYDAJ;VYBER;3600.0;30366.7;;;
3123342;10364;961028;VYDAJ;VYBER;6100.0;40833.3;;;
1122370;3834;961028;VYDAJ;VYBER;1700.0;24118.3;;;0.0
452900;1539;961029;VYDAJ;VYBER;7900.0;22107.5; ;;0.0
1176661;4034;961029;PRIJEM;VKLAD;1100.0;44267.8;;;
393557;1338;961029;PRIJEM;VKLAD;27383.0;67775.9;;;
119834;401;961029;VYDAJ;VYBER;15000.0;12964.4;;;
1100969;3760;961029;VYBER;VYBER;3464.0;36605.7;;;
63884;212;961029;VYBER;VYBER;18646.0;75882.5;;;
393552;1338;961030;PRIJEM;VKLAD;40893.0;108668.9;;;
1122600;3834;961030;VYDAJ;VYBER;2600.0;21518.3;;;
612557;2087;961030;VYBER;VYBER;20936.0;46835.5;;;
696138;2379;961031;VYDAJ;VYBER;14.6;13151.0;SLUZBY;;
695534;2378;961031;VYDAJ;VYBER;14.6;70708.7;SLUZBY;;
3591466;1844;961031;PRIJEM;;138.2;33879.9;UROK;;
3593563;1909;961031;PRIJEM;;76.3;17685.6;UROK;;
3617535;2632;961031;PRIJEM;;104.7;26423.3;UROK;;
3579588;1493;961031;PRIJEM;;73.0;16247.5;UROK;;
3579180;1481;961031;PRIJEM;;80.2;19660.0;UROK;;
498739;1699;961031;VYDAJ;VYBER;14.6;15609.1;SLUZBY;;
453112;1539;961031;VYDAJ;VYBER;100.0;22183.1;SLUZBY;;
3558843;866;961031;PRIJEM;;179.2;41626.9;UROK;;
3513176;9635;961031;PRIJEM;;28.2;12765.7;UROK;;
3520632;10364;961031;PRIJEM;;179.8;41013.2;UROK;;
3574612;1338;961031;PRIJEM;;208.1;108876.9;UROK;;
1176590;4034;961031;VYDAJ;VYBER;14.6;44432.1;SLUZBY;;
145101;485;961031;VYDAJ;VYBER;100.0;50199.4;SLUZBY;;
129770;435;961031;VYDAJ;VYBER;14.6;31271.9;SLUZBY;;
3654711;3760;961031;PRIJEM;;258.1;36863.7;UROK;;
393973;1338;961031;VYDAJ;VYBER;14.6;108862.3;SLUZBY;;
3656624;3818;961031;PRIJEM;;170.3;41594.5;UROK;;
3659459;3909;961031;PRIJEM;;172.8;40219.6;UROK;;
3658346;3871;961031;PRIJEM;;145.6;35273.8;UROK;;
3657110;3834;961031;PRIJEM;;91.6;21609.9;UROK;;
3460412;374;961031;PRIJEM;;223.9;56233.0;UROK;;
3456893;9635;961031;PRIJEM;;46.9;12812.7;UROK;;
3553706;704;961031;PRIJEM;;112.3;22636.6;UROK;;
3552101;652;961031;PRIJEM;;203.4;49351.9;UROK;;
3648696;3592;961031;PRIJEM;;86.6;20859.2;UROK;;
119765;401;961031;VYDAJ;VYBER;14.6;13051.4;SLUZBY;;
638012;2177;961031;VYDAJ;VYBER;14.6;24122.3;SLUZBY;;
2908959;9635;961031;VYDAJ;VYBER;14.6;12798.1;SLUZBY;;
542450;1844;961031;VYDAJ;VYBER;14.6;33865.3;SLUZBY;;
3123271;10364;961031;VYDAJ;VYBER;14.6;40998.6;SLUZBY;;
359744;1222;961031;VYDAJ;VYBER;14.6;38861.4;SLUZBY;;
359804;1222;961031;VYDAJ;VYBER;7300.0;31561.4;;;
436042;1481;961031;VYDAJ;VYBER;14.6;19645.4;SLUZBY;;
3583893;1628;961031;PRIJEM;;76.3;19139.7;UROK;;
3584246;1637;961031;PRIJEM;;97.0;25032.0;UROK;;
682879;2330;961031;VYDAJ;VYBER;14.6;19167.6;SLUZBY;;
1101095;3760;961031;VYDAJ;VYBER;14.6;36849.1;SLUZBY;;
3587397;1731;961031;PRIJEM;;92.3;23369.5;UROK;;
3587330;1730;961031;PRIJEM;;197.2;49434.3;UROK;;
3586236;1695;961031;PRIJEM;;148.0;46833.4;UROK;;
3589862;1806;961031;PRIJEM;;105.1;26481.9;UROK;;
3587190;1726;961031;PRIJEM;;113.4;29419.6;UROK;;
3586394;1699;961031;PRIJEM;;65.7;15623.7;UROK;;
690092;2357;961031;VYDAJ;VYBER;14.6;26262.6;SLUZBY;;
726240;2484;961031;VYDAJ;VYBER;14.6;24823.3;SLUZBY;;
3613668;2519;961031;PRIJEM;;130.9;30497.7;UROK;;
3449909;4034;961031;PRIJEM;;178.8;44446.7;UROK;;
565987;1926;961031;VYDAJ;VYBER;14.6;21563.3;SLUZBY;;
3546728;485;961031;PRIJEM;;220.3;50299.4;UROK;;
3549658;576;961031;PRIJEM;;141.9;33903.0;UROK;;
3600448;2122;961031;PRIJEM;;115.9;32066.8;UROK;;
3599512;2087;961031;PRIJEM;;227.7;47063.1;UROK;;
3466094;3510;961031;PRIJEM;;233.5;83627.8;UROK;;
858239;2925;961031;VYDAJ;VYBER;14.6;16347.1;SLUZBY;;
858875;2926;961031;VYDAJ;VYBER;14.6;42272.9;SLUZBY;;
561321;1909;961031;VYDAJ;VYBER;14.6;17671.0;SLUZBY;;
1027978;3510;961031;VYDAJ;VYBER;14.6;83613.2;SLUZBY;;
3444338;2099;961031;PRIJEM;;397.1;76462.8;UROK;;
3447075;1539;961031;PRIJEM;;175.6;22283.1;UROK;;
172082;576;961031;VYDAJ;VYBER;14.6;33888.4;SLUZBY;;
207616;704;961031;VYDAJ;VYBER;14.6;22622.0;SLUZBY;;
375006;1276;961031;VYDAJ;VYBER;14.6;36880.5;SLUZBY;;
3602183;2177;961031;PRIJEM;;97.5;24136.9;UROK;;
57700;192;961031;VYDAJ;VYBER;14.6;27809.1;SLUZBY;;
110759;374;961031;VYDAJ;VYBER;14.6;56218.4;SLUZBY;;
64072;212;961031;VYDAJ;VYBER;22100.0;54103.3;;;
63995;212;961031;VYDAJ;VYBER;30.0;76203.3;SLUZBY;;
581962;1979;961031;VYDAJ;VYBER;14.6;23552.0;SLUZBY;;
579656;1972;961031;VYDAJ;VYBER;14.6;22166.9;SLUZBY;;
497527;1695;961031;VYDAJ;VYBER;14.6;46818.8;SLUZBY;;
699562;2393;961031;VYDAJ;VYBER;14.6;34063.7;SLUZBY;;
771458;2632;961031;VYDAJ;VYBER;14.6;26408.7;SLUZBY;;
3542062;346;961031;PRIJEM;;210.9;49024.4;UROK;;
615757;2099;961031;VYDAJ;VYBER;30.0;76432.8;SLUZBY;;
3596065;1979;961031;PRIJEM;;97.4;23566.6;UROK;;
3595828;1972;961031;PRIJEM;;87.9;22181.5;UROK;;
3594169;1926;961031;PRIJEM;;91.3;21577.9;UROK;;
3645386;3487;961031;PRIJEM;;241.1;58265.0;UROK;;
3556442;793;961031;PRIJEM;;109.7;25704.4;UROK;;
3555682;764;961031;PRIJEM;;86.7;19448.3;UROK;;
477914;1628;961031;VYDAJ;VYBER;14.6;19125.1;SLUZBY;;
480564;1637;961031;VYDAJ;VYBER;14.6;25017.4;SLUZBY;;
530045;1806;961031;VYDAJ;VYBER;14.6;26467.3;SLUZBY;;
612687;2087;961031;VYDAJ;VYBER;30.0;47033.1;SLUZBY;;
1143178;3909;961031;VYDAJ;VYBER;14.6;40205.0;SLUZBY;;
3536807;192;961031;PRIJEM;;112.1;27823.7;UROK;;
3537532;212;961031;PRIJEM;;350.8;76233.3;UROK;;
439340;1493;961031;VYDAJ;VYBER;14.6;16232.9;SLUZBY;;
224575;764;961031;VYDAJ;VYBER;14.6;19433.7;SLUZBY;;
233370;793;961031;VYDAJ;VYBER;14.6;25689.8;SLUZBY;;
1050122;3592;961031;VYDAJ;VYBER;14.6;20844.6;SLUZBY;;
3608708;2379;961031;PRIJEM;;68.3;13165.6;UROK;;
3607023;2330;961031;PRIJEM;;78.9;19182.2;UROK;;
3608637;2378;961031;PRIJEM;;313.0;70723.3;UROK;;
3609172;2393;961031;PRIJEM;;131.4;34078.3;UROK;;
3607900;2357;961031;PRIJEM;;103.9;26277.2;UROK;;
1132996;3871;961031;VYDAJ;VYBER;14.6;35259.2;SLUZBY;;
3612184;2484;961031;PRIJEM;;112.8;24837.9;UROK;;
3669859;5270;961031;PRIJEM;;238.3;53091.0;UROK;;
737531;2519;961031;VYDAJ;VYBER;14.6;30483.1;SLUZBY;;
622095;2122;961031;VYDAJ;VYBER;14.6;32052.2;SLUZBY;;
3544947;435;961031;PRIJEM;;127.3;31286.5;UROK;;
3543783;401;961031;PRIJEM;;101.6;13066.0;UROK;;
3572433;1276;961031;PRIJEM;;149.2;36895.1;UROK;;
3570884;1222;961031;PRIJEM;;153.9;38876.0;UROK;;
1548918;5270;961031;VYBER;VYBER;16550.0;36541.0;;;
1549072;5270;961031;VYDAJ;VYBER;14.6;36526.4;SLUZBY;;
507112;1731;961031;VYDAJ;VYBER;14.6;23354.9;SLUZBY;;
505724;1726;961031;VYDAJ;VYBER;14.6;29405.0;SLUZBY;;
506693;1730;961031;VYDAJ;VYBER;14.6;49419.7;SLUZBY;;
846283;2881;961031;VYDAJ;VYBER;14.6;41868.7;SLUZBY;;
253136;866;961031;VYDAJ;VYBER;14.6;41612.3;SLUZBY;;
192340;652;961031;VYDAJ;VYBER;14.6;49337.3;SLUZBY;;
1021437;3487;961031;VYDAJ;VYBER;14.6;58250.4;SLUZBY;;
3394122;11265;961031;VYDAJ;VYBER;14.6;18482.9;SLUZBY;;
3528787;11265;961031;PRIJEM;;75.5;18497.5;UROK;;
3625792;2881;961031;PRIJEM;;163.5;41883.3;UROK;;
3627241;2926;961031;PRIJEM;;182.3;42287.5;UROK;;
3627170;2925;961031;PRIJEM;;63.6;16361.7;UROK;;
1117665;3818;961031;VYDAJ;VYBER;14.6;41579.9;SLUZBY;;
1122529;3834;961031;VYDAJ;VYBER;14.6;21595.3;SLUZBY;;
101658;346;961031;VYDAJ;VYBER;14.6;49009.8;SLUZBY;;
110621;374;961101;VYBER;VYBER;14272.0;41946.4;;;
1548868;5270;961101;VYDAJ;VYBER;2100.0;34426.4;;;0.0
394051;1338;961105;VYDAJ;VYBER;47700.0;109552.3;;;
393551;1338;961105;PRIJEM;VKLAD;48390.0;157252.3;;;
637788;2177;961105;PRIJEM;PREVOD Z UCTU;5123.0;29245.3;DUCHOD;YZ;62457513.0
435881;1481;961105;VYDAJ;PREVOD NA UCET;2065.0;17580.4;SIPO;EF;82271873.0
725942;2484;961105;VYDAJ;PREVOD NA UCET;538.0;24285.3; ;OP;83567636.0
858575;2926;961105;VYDAJ;PREVOD NA UCET;1093.0;41179.9; ;WX;11561584.0
560945;1909;961105;PRIJEM;PREVOD Z UCTU;3191.0;20862.0;;AB;24230474.0
374852;1276;961105;VYDAJ;PREVOD NA UCET;169.0;36711.5;POJISTNE;AB;23086488.0
110581;374;961105;PRIJEM;PREVOD Z UCTU;23041.0;64987.4;;WX;4004806.0
63831;212;961105;VYDAJ;PREVOD NA UCET;13841.0;40262.3;SIPO;EF;58462047.0
498436;1699;961105;PRIJEM;PREVOD Z UCTU;5224.0;20833.1;DUCHOD;CD;94008880.0
498580;1699;961105;VYDAJ;PREVOD NA UCET;19.0;20814.1; ;EF;2504826.0
529819;1806;961105;PRIJEM;PREVOD Z UCTU;5029.0;31496.3;DUCHOD;UV;39912659.0
615589;2099;961105;PRIJEM;VKLAD;22316.0;98748.8;;;
224389;764;961105;PRIJEM;PREVOD Z UCTU;6238.0;25671.7;DUCHOD;UV;30560720.0
233007;793;961105;PRIJEM;PREVOD Z UCTU;3401.0;29090.8;;IJ;6149286.0
505575;1726;961105;VYDAJ;PREVOD NA UCET;115.0;29290.0; ;UV;65941238.0
252979;866;961105;VYDAJ;PREVOD NA UCET;3844.0;37768.3; ;MN;70676672.0
3393785;11265;961105;PRIJEM;VKLAD;7618.0;26100.9;;;
101433;346;961105;PRIJEM;VKLAD;19935.0;68944.8;;;
144820;485;961106;VYDAJ;PREVOD NA UCET;1591.0;48608.4; ;WX;56978738.0
129621;435;961106;VYDAJ;PREVOD NA UCET;3189.0;28082.9;SIPO;MN;75157016.0
119482;401;961106;PRIJEM;VKLAD;12817.0;25868.4;;;
637860;2177;961106;VYDAJ;PREVOD NA UCET;3168.0;26077.3;SIPO;QR;5411524.0
359630;1222;961106;VYDAJ;PREVOD NA UCET;1727.0;29834.4;SIPO;WX;91109859.0
565773;1926;961106;VYDAJ;PREVOD NA UCET;2643.0;18920.3;SIPO;WX;87020074.0
57480;192;961106;PRIJEM;PREVOD Z UCTU;5859.0;33668.1;DUCHOD;GH;15384018.0
497357;1695;961106;VYDAJ;PREVOD NA UCET;14658.0;32160.8;SIPO;AB;53282368.0
771298;2632;961106;VYDAJ;PREVOD NA UCET;2300.0;24108.7;POJISTNE;IJ;36942219.0
477757;1628;961106;VYDAJ;PREVOD NA UCET;2850.0;16275.1;SIPO;AB;57004982.0
1143021;3909;961106;VYDAJ;PREVOD NA UCET;617.0;39588.0;POJISTNE;YZ;73936581.0
224461;764;961106;VYDAJ;PREVOD NA UCET;2360.0;23311.7;SIPO;EF;41232329.0
1132709;3871;961106;PRIJEM;PREVOD Z UCTU;4356.0;39615.2;DUCHOD;GH;31564527.0
506497;1730;961106;PRIJEM;PREVOD Z UCTU;6689.0;56108.7;DUCHOD;ST;43294817.0
1122082;3834;961106;VYDAJ;PREVOD NA UCET;3114.0;18481.3;SIPO;KL;49577087.0
695385;2378;961107;VYDAJ;PREVOD NA UCET;9612.0;61096.7;SIPO;EF;1222903.0
452828;1539;961107;VYDAJ;VYBER;6700.0;15483.1;SIPO;;0.0
1176432;4034;961107;PRIJEM;VKLAD;5080.0;49512.1;;;
144892;485;961107;VYDAJ;PREVOD NA UCET;3572.0;45036.4;POJISTNE;AB;20747721.0
129549;435;961107;PRIJEM;PREVOD Z UCTU;5039.0;33121.9;DUCHOD;MN;22131634.0
542262;1844;961107;PRIJEM;PREVOD Z UCTU;3242.0;37107.3;;ST;42988401.0
682593;2330;961107;PRIJEM;PREVOD Z UCTU;3395.0;22562.6;;ST;18759459.0
682737;2330;961107;VYDAJ;PREVOD NA UCET;601.0;21961.6; ;EF;63786613.0
565845;1926;961107;VYDAJ;PREVOD NA UCET;361.0;18559.3; ;QR;66210120.0
207455;704;961107;VYDAJ;PREVOD NA UCET;1197.0;21425.0; ;UV;96896516.0
579420;1972;961107;PRIJEM;PREVOD Z UCTU;5298.0;27464.9;DUCHOD;UV;14132887.0
3122971;10364;961107;PRIJEM;VKLAD;14493.0;55491.6;;;
233151;793;961107;VYDAJ;PREVOD NA UCET;204.0;28886.8;;OP;25394970.0
737305;2519;961107;PRIJEM;PREVOD Z UCTU;5544.0;36027.1;DUCHOD;GH;5454445.0
505431;1726;961107;VYDAJ;PREVOD NA UCET;2082.0;27208.0; ;OP;61997002.0
1122226;3834;961107;VYDAJ;PREVOD NA UCET;3189.0;15292.3;POJISTNE;MN;51878350.0
695911;2379;961108;VYDAJ;PREVOD NA UCET;145.0;13006.0; ;IJ;3021407.0
144748;485;961108;VYDAJ;PREVOD NA UCET;7421.0;37615.4;SIPO;EF;89687889.0
393634;1338;961108;VYDAJ;PREVOD NA UCET;4545.0;105007.3;SIPO;CD;87075221.0
2908807;9635;961108;VYDAJ;VYBER;2500.0;10298.1;SIPO;;0.0
689946;2357;961108;VYDAJ;PREVOD NA UCET;3869.0;22393.6;SIPO;KL;58773815.0
725870;2484;961108;VYDAJ;PREVOD NA UCET;2343.0;21942.3;SIPO;OP;3728384.0
374708;1276;961108;VYDAJ;PREVOD NA UCET;3839.0;39646.5;SIPO;OP;19942432.0
374636;1276;961108;PRIJEM;VKLAD;6774.0;43485.5;;;
57552;192;961108;VYDAJ;PREVOD NA UCET;3583.0;30085.1;SIPO;IJ;70552640.0
581818;1979;961108;VYDAJ;PREVOD NA UCET;2014.0;21538.0;;UV;32008636.0
771226;2632;961108;VYDAJ;PREVOD NA UCET;41.0;24067.7; ;IJ;73459928.0
480405;1637;961108;VYDAJ;PREVOD NA UCET;2569.0;22448.4; ;GH;10736680.0
